generated,log_probs,linear_probs,correct_answer
B,-1.5930923,20.32959865617312,A
C,-0.41109985,66.29207356604944,E
A,-0.0029225645,99.7081702034209,E
A,-0.0022526723,99.77498630621082,A
A,-0.25267297,77.67218516407418,B
E,-0.00062558375,99.93746118867163,E
E,-0.002081859,99.79203065653867,E
C,-0.000102708764,99.98972965103646,C
E,-0.022446284,97.78037594894246,D
C,-0.0050037825,99.50087155650978,E
A,-0.008853401,99.11856749512484,A
E,-0.0010188753,99.89816435771998,C
E,-0.0011047331,99.8895876892964,D
E,-1.9446055,14.30436429257317,B
A,-0.00048632268,99.95137955557068,A
A,-0.06526111,93.68228176331561,E
D,-0.032745544,96.77847869064313,D
E,-0.39694253,67.23726657794244,E
D,-0.009527042,99.05181964876598,D
E,-0.00014919086,99.98508202684029,B
D,-0.00012928384,99.98707245167955,A
E,-0.0001624188,99.98375943892192,C
D,-1.2291276,29.254768498725543,A
E,-0.8752241,41.676861136669075,E
A,-0.00034702494,99.965303526619,A
D,-0.017641991,98.2512717796854,D
C,-0.5196748,59.47139174925744,C
B,-0.00012940305,99.98706053222135,B
C,-0.11401302,89.22463387594503,D
E,-0.00049095694,99.95091635596376,E
A,-1.2512722,28.614053721231585,E
B,-0.010852798,98.92058811427418,C
B,-9.054999e-05,99.99094541095266,B
A,-0.1613999,85.0951707468161,E
C,-0.11205079,89.39988501456484,D
A,-0.0298677,97.0573931985966,A
B,-1.0341979,35.55114223056551,B
D,-0.005295188,99.47188067953905,D
E,-0.0001626572,99.98373560279651,E
C,-0.086939566,91.6732495770759,C
D,-5.800739e-05,99.99419942923961,E
A,-0.001527479,99.84736870022908,A
D,-6.0153056e-05,99.99398487531587,D
A,-1.2516651,28.602813467816894,A
D,-0.00071457756,99.92856776897425,D
B,-0.00019364648,99.98063722682694,B
E,-0.3066425,73.59136430130525,B
E,-0.03271128,96.78179476524767,E
D,-0.002018094,99.79839409825375,A
B,-0.05483681,94.66396174683757,C
A,-0.013530762,98.65603672809182,B
B,-9.4960524e-05,99.99050439846079,B
A,-0.011270986,98.879229359842,B
C,-3.2766774,3.7753488385254794,D
E,-0.106694125,89.88005515676308,B
C,-0.000493341,99.95067806726617,C
E,-0.19091584,82.62021183956043,D
E,-0.45697594,63.319557456501194,A
D,-7.243103e-05,99.99275715930636,D
D,-0.029007794,97.14088932761857,D
A,-0.49328497,61.061723667612135,C
B,-8.4112995e-05,99.99158905423988,B
B,-5.157039e-05,99.99484309397297,B
C,-4.7994283e-05,99.99520068687072,C
D,-0.9037605,40.50436256590758,D
E,-2.4426532,8.692990280285324,E
C,-2.2007884e-05,99.99779923581717,C
B,-0.003928795,99.60789126178886,B
B,-1.7954959e-05,99.99820452021893,B
C,-0.2915918,74.70734291141979,B
D,-8.602025e-05,99.99139834496357,D
B,-6.980855e-05,99.99301938865601,B
B,-0.17567155,83.88934726534573,D
B,-5.288163e-05,99.99471197682087,B
D,-0.00031305922,99.96869897779244,D
C,-0.92716616,39.567339821698425,B
E,-0.00017827288,99.98217430096656,E
E,-0.008040003,99.19922313781055,C
B,-0.19886672,81.96591302220936,C
C,-1.4575227,23.281230686075276,C
B,-0.0071461797,99.28792935272813,A
A,-8.1490514e-05,99.99185128062618,B
D,-0.00023786737,99.97621609181999,D
A,-0.029123355,97.12966427790846,B
A,-1.0392662,35.37141421887174,B
E,-0.00057733926,99.94228273682421,E
A,-5.025915e-05,99.99497421129699,A
C,-0.00076340704,99.92368842810174,C
C,-0.30855703,73.45060621239631,A
D,-0.32963198,71.91883604353319,E
B,-0.0014171422,99.85838614718364,B
A,-0.00011522515,99.98847814881626,A
E,-0.011202492,98.88600222572546,E
B,-0.18931553,82.75253564208158,A
B,-0.17372587,84.05272798228752,D
C,-0.0005905636,99.94096107483598,D
A,-1.8375108,15.921324687813861,D
B,-0.5464829,57.898257317815585,C
B,-0.86591583,42.066611750734154,B
B,-3.9769227e-05,99.99602315637853,B
E,-0.0099397665,99.01094697118525,E
D,-1.3083909,27.025457333427287,A
A,-4.608702e-05,99.99539140419904,A
A,-0.0035346136,99.64716257932045,A
B,-9.0788395e-05,99.99092157261417,B
D,-7.839122e-05,99.99216118525113,D
B,-0.49091932,61.2063453288774,B
B,-0.89565426,40.834035046778965,D
A,-0.2475151,78.07384315716006,C
E,-0.06941931,93.29354089056689,E
A,-0.016908184,98.32339570996228,D
A,-0.0007238718,99.92763901319859,A
D,-0.028439172,97.19614148169627,D
C,-7.3742274e-05,99.99262604448947,C
D,-7.0523776e-05,99.9929478710743,B
D,-1.3396614,26.19343445356993,C
B,-0.00031031753,99.96897306135047,E
E,-0.64812887,52.30235067199529,E
B,-0.10207175,90.29647616229153,A
E,-0.04019415,96.06029199896454,E
B,-0.00041148844,99.95885962097569,B
C,-0.0035234562,99.64827438877465,C
A,-0.031873677,96.8628934463963,A
B,-6.968935e-05,99.99303130782464,B
C,-0.015863558,98.42616055159682,E
D,-0.0017343214,99.82671816663003,D
B,-0.06322673,93.87306111674154,A
B,-4.298773e-05,99.99570131939592,E
B,-0.44565022,64.04077347079826,A
A,-0.018587437,98.15842440579164,E
A,-5.1689596e-05,99.99483117398842,A
B,-0.060723107,94.10837832150037,C
D,-0.051484305,94.98185572474704,A
C,-0.0006551316,99.93450829518508,C
D,-0.0028451753,99.71588683753464,D
D,-0.0042685773,99.57405201271229,D
B,-0.0011477179,99.88529404762882,B
D,-0.00013834333,99.98616662389972,E
C,-2.3447673,9.586950836966471,C
B,-0.00029840085,99.97016436671056,D
B,-3.8219583e-05,99.9961781147359,B
C,-0.772521,46.18472824565089,D
D,-0.0006330899,99.93671104591267,D
B,-0.00048940734,99.95107124002375,B
E,-0.11700532,88.95804605827723,C
A,-0.031154878,96.93254342651186,A
D,-0.000104496816,99.98955086436021,D
D,-0.00067347434,99.93267523929408,D
B,-0.099481925,90.53063131322344,B
D,-0.93030953,39.44316030605427,B
D,-0.0024094235,99.75934768309584,E
C,-0.03244508,96.80756150841553,E
A,-3.0471343e-05,99.99695291212467,A
B,-0.9635465,38.153736145962554,E
E,-0.0003403495,99.96597084123208,E
C,-0.018905776,98.12718172427056,C
D,-0.5708393,56.50509923281073,D
A,-0.0006900363,99.93102017202969,A
E,-0.11451228,89.1800987034763,E
D,-0.0016723261,99.83290714581263,A
B,-0.00020234835,99.97976721210466,B
E,-0.4266188,65.27123187458956,E
A,-0.6017603,54.78464127615674,B
B,-0.00020020269,99.97998173492212,B
B,-0.00042674286,99.95733481817834,B
A,-0.5692531,56.59479874308819,C
B,-0.008908463,99.11310997881368,B
B,-0.00021843717,99.97815866856617,B
D,-0.011065625,98.8995373824291,D
B,-5.0378356e-05,99.9949622912968,B
D,-0.1518748,85.9095832806491,A
A,-0.44746175,63.92486670442199,A
A,-0.17124619,84.26141047678549,E
C,-1.8488995,15.741030106507914,A
C,-0.00039397285,99.96061047471126,C
E,-1.8301673,16.038673283008972,C
E,-0.0005606581,99.9439499039384,E
B,-0.004369598,99.56399348034466,E
E,-0.16729806,84.59474306653856,A
B,-0.024236867,97.6054487276265,B
D,-0.21699719,80.49322311613932,D
A,-8.923875e-05,99.99107652316587,A
A,-0.00024941913,99.97506119723653,A
C,-0.00020008348,99.97999365353645,C
B,-0.031177407,96.93035965784016,A
D,-0.031272497,96.9211429881538,A
E,-0.0004941755,99.95059465846012,E
C,-0.12346226,88.38549973022438,A
A,-0.19824393,82.01697647243306,E
B,-0.0001594387,99.9840574009674,B
B,-8.42322e-05,99.99157713474321,B
C,-3.0113732e-05,99.99698867214138,C
A,-0.04172618,95.913237424586,E
C,-0.0002515648,99.97484668397712,C
B,-2.1152544,12.060260434761961,B
D,-0.0018941258,99.81076669242127,D
B,-3.094816e-05,99.99690523188893,B
E,-7.278864e-05,99.99272140090287,E
E,-0.057112396,94.4487906737742,E
B,-0.0062812944,99.37383916900612,B
B,-2.4272753e-05,99.9975727541581,B
D,-0.082351856,92.09478606513142,A
A,-6.301394e-05,99.99369880453366,A
C,-1.5229871,21.805954746140234,A
A,-0.000121542944,99.98784644420444,D
D,-0.5791893,56.035246021316624,A
B,-0.011619841,98.84474086237583,B
B,-0.00024703506,99.9752995450648,B
C,-0.09354516,91.06968894260095,C
A,-0.00052717654,99.9472962393137,A
E,-0.049160656,95.20281683743383,C
D,-0.012987037,98.70969306748647,C
A,-0.03689472,96.3777596513405,E
B,-0.08638328,91.72426030935277,A
C,-0.04469084,95.62930837063665,A
C,-3.750436e-05,99.99624963432797,C
A,-0.034427356,96.61585227569984,A
E,-0.00096017757,99.90402832529806,E
A,-0.049426418,95.1775189081885,C
D,-6.9331734e-05,99.9930670669389,D
A,-0.091808915,91.22794558107172,A
B,-0.0026657886,99.73377614591602,B
C,-0.00096207747,99.90383851781495,E
E,-1.8363855,15.939251038854794,E
B,-2.4749568e-05,99.9975250738268,B
D,-0.00014549555,99.98545150339643,D
C,-0.00032068457,99.96793668438006,C
B,-2.546479e-05,99.9974535534225,B
B,-0.000545169,99.9454979577618,B
A,-4.4894987e-05,99.9955106020765,A
D,-0.005289258,99.47247054954046,C
E,-0.00034464084,99.96554185418323,E
D,-0.35945576,69.80561327783583,A
C,-0.0061540543,99.38648431070685,C
A,-0.33752814,71.35318956364482,C
B,-0.00070576015,99.92944888401153,B
B,-0.17591763,83.86870631453743,B
D,-0.0064490163,99.3571733975369,D
A,-0.00051633635,99.94837969286733,A
A,-0.0018542696,99.81474484957731,A
B,-1.3583977,25.707235416349455,E
A,-0.0005667338,99.94334267632664,A
A,-6.456359e-05,99.99354384941837,A
E,-0.18567409,83.05442335487854,E
B,-0.0482446,95.29006790634578,B
A,-0.045628686,95.53966484877822,A
B,-0.00012749579,99.98725123372428,B
D,-0.0004332917,99.95668021572924,D
E,-1.7997735,16.53363326601913,C
C,-0.00088608783,99.91143046298947,D
A,-0.18105745,83.4387421761434,D
B,-0.33331782,71.65424264490758,B
A,-0.08149724,92.17352538396771,B
C,-4.3583746e-05,99.99564172037576,C
B,-0.7220261,48.57670456185382,B
B,-7.2192626e-05,99.99278099798249,B
D,-1.0175968,36.14625640525851,B
B,-0.0009787439,99.90217349135861,B
E,-0.00013607845,99.98639308082524,E
D,-0.340703,71.12701240661497,B
E,-1.188709,30.461426734764775,A
A,-0.058512375,94.31665686411608,A
C,-1.1288273,32.341229973066405,E
C,-0.051680624,94.96321081204819,C
E,-0.40098768,66.96583111775072,A
B,-0.0067114625,99.33110090639873,B
A,-0.20349357,81.58754503849535,E
E,-0.00021188465,99.9788137795967,E
A,-0.087346226,91.63597731248608,A
E,-0.00022976153,99.97702648631589,E
E,-0.15247628,85.85792592148903,E
D,-0.06416674,93.78486096156973,E
B,-2.749125e-05,99.99725091278809,B
B,-0.00046880342,99.95313064511532,B
B,-1.2937474,27.424116375985257,D
A,-0.00038050648,99.96195659034096,E
A,-3.88156e-05,99.99611851533157,A
E,-0.25394216,77.57366693578565,C
A,-0.00034821697,99.96518436504925,A
C,-0.017351834,98.27978421029181,C
C,-0.009791152,99.0256625270093,C
D,-0.6047464,54.62129286756211,C
C,-0.9460634,38.826646873140874,C
B,-0.0016989876,99.83024548624083,A
E,-2.5078661,8.144184269693955,C
B,-0.01508311,98.5030070351886,B
E,-0.0154870795,98.46322286102561,E
C,-0.034685884,96.59087760110815,E
D,-7.922564e-05,99.99207774982682,D
B,-0.41672722,65.92007121914128,D
D,-0.00020771251,99.97923090607499,D
B,-0.000653582,99.93466315381913,B
B,-0.07387623,92.87866426502941,A
B,-2.2603901e-05,99.99773963544662,B
E,-0.00030638382,99.96936631107295,E
C,-0.01313893,98.69470089470924,C
A,-3.3809047e-05,99.99661915245194,A
E,-0.6754136,50.89458770553939,C
C,-1.8734809,15.35881054106264,D
C,-0.009291322,99.07517089576343,E
A,-0.00010151673,99.98984884226488,A
B,-1.7597347e-05,99.99824028078324,B
D,-0.032879595,96.76550630829601,D
A,-0.023592507,97.66836204180339,A
A,-5.2047206e-05,99.99479541484322,A
A,-3.1968758,4.088975239567209,E
A,-0.0007886636,99.92116473133963,A
D,-1.299801,27.25860322574501,E
A,-0.00019674578,99.98032735731817,A
B,-0.06602694,93.61056452658366,B
A,-0.18454793,83.14800861037885,B
B,-7.314626e-05,99.99268564151225,B
A,-0.5913917,55.35563640219483,D
D,-0.0050849183,99.4927988011945,B
E,-0.45049587,63.73120493295276,B
D,-2.868329e-05,99.99713171213617,D
C,-0.03329154,96.72565245116202,A
E,-0.031626787,96.8868108785252,E
D,-0.058586575,94.30965882780711,A
C,-0.049101416,95.20845681935789,C
A,-0.23176038,79.31361518231577,B
B,-0.0017299218,99.82715736522543,B
A,-3.0113732e-05,99.99698867214138,B
A,-0.75949395,46.79031494969531,B
E,-0.011123747,98.89378931056369,D
E,-0.00018613665,99.98138806723514,E
A,-8.852353e-05,99.99114803880921,A
D,-0.0017268223,99.8274667799792,D
C,-0.0029929169,99.70115574109252,C
B,-0.118378356,88.83598727327823,D
A,-0.1685517,84.48875816018024,D
A,-0.48412436,61.62365619680703,E
B,-0.00012952226,99.98704861276457,B
B,-0.0003491706,99.96508903529595,B
E,-0.00025621374,99.97438190799373,E
D,-0.0001037816,99.9896223785124,D
B,-1.9806641,13.79775759699117,B
E,-0.17555223,83.89935753946251,C
A,-1.0976846,33.364270636811185,A
D,-0.000546361,99.94537882279924,D
B,-5.5265704e-05,99.9944735823121,B
D,-0.000106046464,99.98939591587275,D
E,-0.13572429,87.30833171089765,A
E,-0.00042114028,99.95789483871201,E
A,-2.3080716e-05,99.99769195503578,A
A,-0.0009133708,99.90870461961421,A
D,-1.0382519,35.40730964560216,D
B,-1.2233183e-05,99.9987766891825,B
B,-2.2007884e-05,99.99779923581717,B
C,-1.510653,22.07657708325219,C
D,-0.00021998682,99.97800373753263,D
C,-0.018027835,98.21336942864444,C
D,-0.00055303273,99.94471201644137,E
C,-0.0010557954,99.89447617558652,C
B,-0.24544458,78.23566407981096,B
C,-0.73553705,47.92480097059044,D
D,-0.0096893925,99.03573984163778,D
B,-3.750436e-05,99.99624963432797,B
E,-0.57308275,56.37847495865985,D
A,-0.004236766,99.57721964313603,A
C,-0.009728109,99.03190559864092,C
D,-0.059567995,94.21714684642023,D
C,-0.4858634,61.51658332272469,C
C,-0.033731796,96.68307777488249,C
A,-0.0029551198,99.70492422686465,E
A,-4.5252596e-05,99.99547484278833,A
B,-0.02088425,97.933231572468,B
C,-0.30835038,73.46578634860364,A
C,-0.000114033115,99.98859733865285,C
B,-0.00032664477,99.96734085725947,B
C,-0.06508097,93.6991592096584,C
C,-0.39423412,67.4196194948761,D
A,-0.00011284107,99.9887165296314,D
D,-0.28434706,75.25054348448536,D
A,-2.1298575,11.885422937341081,E
E,-0.0020065533,99.79954584822651,B
D,-0.00044985735,99.95502438206462,A
D,-0.0008261834,99.91741577955354,D
A,-0.00020485163,99.97951693506624,A
D,-0.0026050294,99.73983607446397,C
D,-0.00016051154,99.9839501341288,D
D,-0.009352627,99.06909727858512,D
E,-0.016910296,98.32318805116984,E
D,-0.0011279557,99.8872680202918,D
C,-0.09572103,90.87174856288266,C
B,-0.00032676398,99.96732894015348,B
B,-0.17769738,83.71957373319486,D
B,-0.024758242,97.55457295062772,B
D,-0.083809845,91.96061071695037,D
C,-1.0252788,35.869644689462476,C
C,-0.041266553,95.95733187088652,C
A,-0.00096768007,99.90327879813721,A
A,-0.3481329,70.60050419091631,A
B,-0.00026443513,99.97355998298873,B
D,-0.14866185,86.18605037589563,B
E,-0.006228098,99.37912564011346,E
A,-0.07170138,93.08088124409795,C
B,-1.5989332,20.2112016126318,E
A,-0.00011427152,99.98857350087414,A
E,-6.587483e-05,99.9934127339699,E
A,-2.0458236e-05,99.99795419732683,A
A,-0.874013,41.72736656057784,C
E,-0.0005614925,99.9438665107414,E
E,-0.00034094555,99.96591125653292,E
A,-3.23786e-05,99.99676219241812,A
A,-0.00010974178,99.98902642414089,A
A,-0.06516183,93.69158300195491,A
E,-0.19461672,82.31500945701501,A
D,-8.9119545e-05,99.99108844260287,D
B,-2.0815847e-05,99.99791843696482,B
E,-0.00016527968,99.98347339779339,E
E,-7.100059e-05,99.99290019304823,E
A,-0.00025692896,99.97431040434186,A
B,-0.00012368128,99.98763263682142,B
E,-0.00022773506,99.97722908696603,E
E,-0.00027587503,99.9724163020017,E
D,-2.2007884e-05,99.99779923581717,D
B,-0.30700696,73.56454807968889,B
