prompt,answer
"Question: Interstitial keratitis is commonly seen in: March 2005

A) Fungal keratitis
B) Congenital syphilis
C) Phlyctenular keratitis
D) Trachoma

Choose the best option.",B
"Question: Most common cause of gangrene of foot of 30 years old farmer who is a chronic smoker -

A) Raynaud's disease
B) Myocardial infarction
C) Atherosclerosis
D) Thromboangitis obliterans

Choose the best option.",D
"Question: The most commonly seen primary orbital tumour in children is

A) Optic nerve sheath meningioma
B) Retinoblastoma
C) Rhabdomyosarcoma
D) Glioma of optic nerve

Choose the best option.",C
"Question: Length of naso lacrimal duct is:

A) 10 mm
B) 11 mm
C) 12 mm
D) 9 mm

Choose the best option.",C
"Question: A collection of information in a table has been arranged as satisfied, very satisfied and dissatisfied. Which of the following will be the right term for such information?

A) Interval data
B) Ratio data
C) Nominal data
D) Ordinal data

Choose the best option.",D
"Question: Subcapsular orchiectomy is done for

A) Ca testis
B) Ca prostate
C) Ca penis
D) Ca urethra

Choose the best option.",B
"Question: Gradient in pulmonary artery wedge pressure and left venticular end diastolic pressure is seen in

A) Aortic regurgitation
B) Constrictive pericarditis
C) Left atrial myxoma
D) Pulmonary thromboembolism

Choose the best option.",C
"Question: A 65yr old male with his of Diabetes and HTN presents Ito OPD with complaints of diplopia and squint on examination secondary detion is seen to be more than primary detion Which of the following is the most probable diagnosis

A) Paralytic squint
B) Incomitant squint
C) Restrictive squint
D) Pseudo squint

Choose the best option.",A
"Question: NOT included in third stage of labour

A) Controlled cord traction
B) lM-oxytocin
C) IV methergin
D) Uterine massage

Choose the best option.",C
"Question: Effective for common gram-negative anaerobes ?

A) Aztreonam
B) Doxycycline
C) Vancomycin
D) Tobramycin

Choose the best option.",A
"Question: Which of the following is the most common site of secondaries in a case of choriocarcinoma?

A) Vagina
B) Urethra
C) Lung
D) Brain

Choose the best option.",C
"Question: Hot air oven cannot be used for sterilising:

A) Liquid paraffin
B) Instruments
C) Culture media
D) Needles

Choose the best option.",C
"Question: Normal value of ankle branchial index is

A) 0.8
B) 1
C) 1.2
D) 1.4

Choose the best option.",B
"Question: In a patient of liver disease, which maneuvers, may lead to the development of hyperammonemia?

A) Protein restriction
B) The use of neomycin
C) The use of loop diuretics
D) A branched-chain amino acid-enriched protein mixture

Choose the best option.",C
"Question: Which of the following is the best-known metabolic function of the lung

A) Inactivation of serotonin
B) Conversion of angiotensin–I to angiotensin–II
C) Inactivation of bradykinin
D) Metabolism of basic drugs by cytochrome P–450 system

Choose the best option.",B
"Question: Type of laser used for capsulotomy is:

A) CO2
B) Ruby
C) Nd:YAG
D) Argon

Choose the best option.",C
"Question: One of the following is used for sex chromatin testing :

A) Barr body
B) Testosterone receptors
C) Hormone levels
D) Phenotypic features

Choose the best option.",A
"Question: Semiclosed circuit system

A) Needs advanced monitoring
B) Complex
C) More environmental pollution
D) More economical

Choose the best option.",C
"Question: A 40-year-old intravenous drug user presents to the emergency depament with a 2 days history of right knee pain with associated swelling and erythema. The patient is febrile with a holosystolic murmur at the right lower sternal border. Complete blood count reveals leukocytosis. Blood and synol fluid cultures are sent, and broad-spectrum antibiotics are staed. Synol fluid analysis is pending. What is the most likely pathogen causing these symptoms

A) Neisseria gonorrhoeae
B) Pseudomonas aeruginosa
C) Borrelia burgdorferi
D) Staphylococcus aureus

Choose the best option.",D
"Question: A 7-year-old boy, Manoj underwent successful chemotherapy and cranial radiation for the treatment of acute lymphocytic leukemia. One month after the completion of therapy, the patient presented with excessive thirst and urination plus hypernatremia. Laboratory testing revealed pituitary diabetes insipidus. To corect these problems, this patient is likely to be treated with:

A) Coicotropin
B) Desmopressin
C) hCG
D) Menotropins

Choose the best option.",B
"Question: The best marker to diagnose thyroid related order is -

A) T3
B) T4
C) TSH
D) Thyroglobulin

Choose the best option.",C
"Question: Which enzyme converts Testosterone to dihydroxytestosterone?

A) Aromatase
B) 5 a reductase
C) 5 a hydroxylase
D) 7 a hydroxylase

Choose the best option.",B
"Question: Which of these following is an example of a leading question?

A) How did you get cuts on T shi
B) Cause of injury
C) Whether it is caused by knife
D) Size of incised wound

Choose the best option.",C
"Question: A 33-yr old man presented with a slowly progressive swelling in the middle 113d of his right tibia. X-rays examination revealed multiple sharply demarcated radiolucent lesions separated by areas of dense and sclerotic bone. Microscopic examination of a biopsy specimen revealed island of epithelial cells in a fibrous stroma. Which of the following is the most probable diagnosis?

A) Adamantinoma
B) Osteofibrous dysplasia
C) Osteosarcoma
D) Fibrous coical defect

Choose the best option.",A
"Question: A 52 year female pt. presents with symptoms of pheochromocytoma. She also has a thyroid carcinoma. Her thyroid Ca is of which type :

A) Anaplastic
B) Medullary
C) Folliculare
D) Papillary

Choose the best option.",B
"Question: The first permanent tooth to appear is:

A) 1st molar
B) Lateral incisor
C) Upper canine
D) 1st premolar

Choose the best option.",A
"Question: A young patient presented with sudden painless loss of vision with systolic murmur over chest, ocular examination reveals - cherry red spot in macula with clear AC, with perception of light, diagnosis:

A) Central retinal aery occlusion
B) Central retinal vein occlusion
C) Macular choroiditis with infective endocarditis
D) Central serous retinopathy

Choose the best option.",A
"Question: Best IOL is –

A) Anterior chamber
B) Posterior chamber
C) Iris supported
D) Angle supported

Choose the best option.",B
"Question: Oxaloacetate + Acetyl CoA ---> Citrate + CoASH. This reaction is:

A) Reversible
B) Exothermic
C) Can be reversed by catalase
D) Competitive

Choose the best option.",B
"Question: In children which of the following virus has been implicated in the pathogenesis of choroid plexus tumour?

A) Simian virus 40
B) HIV
C) Herpes simplex
D) Hepa s B

Choose the best option.",A
"Question: The minimal current amplitude of indefinite durationrequired for the depolarization threshold of the cell membranes is:

A) Threshold
B) Rheobase
C) Chronaxie
D) Refractory period

Choose the best option.",B
"Question: Most common site of intracranial hemorrhage in hepertensive hemorrhage is -

A) Basal ganglia
B) Brainstem
C) Cerebellum
D) Hippocampus

Choose the best option.",A
"Question: Direct coomb's test detects -

A) Antigen in serum
B) Antibodies in RBC surface
C) Antigen in RBC surface
D) Antibodies in serum

Choose the best option.",B
"Question: Hailey - hailey disease is:

A) Benign familial chronic pemphigus
B) Pemphigus acutus
C) Pemphigus
D) Lyell's syndrome

Choose the best option.",A
"Question: What is the characteristic of a lacerated wound over bony surface due to blunt trauma without excessive skin crushing?

A) Irregular margins
B) Regular sharp margins
C) Tearing
D) Flaying

Choose the best option.",B
"Question: A coin foreign body is stuck in esophagus at 25cm from incisors. This is approximately situated at which of the following levels?

A) Left mainstem bronchus
B) Diaphragm
C) Cricopharyngeal constriction
D) Gastroesophageal junction

Choose the best option.",A
"Question: Eleven years after undergoing right modified radical mastectomy, a 61-year-old woman develops raised red and purple nodules over the right arm. What is the most likely diagnosis?

A) Lymphangitis
B) Lymphedema
C) Lymphangiosarcoma
D) Hyperkeratosis

Choose the best option.",C
"Question: Which of the following ""oncogenic viruses"" is so far not shown to be (oncogenic) in man -

A) Hepatitis B virus
B) Epstein - Barr virus
C) Herpes simplex Type 2
D) Adenovirus

Choose the best option.",D
"Question: Which of the following is not a typical feature of Meniere's disease

A) Sensorineural deafness
B) Veigo
C) Pulsatile tinnitus
D) Fluctuating deafness

Choose the best option.",C
"Question: After overnight fasting, levels of glucose transpoers reduced in

A) Brain cells
B) RBCs
C) Adipocytes
D) Hepatocytes

Choose the best option.",C
"Question: In the inflammatory process the prostaglandins E1and E2 causes

A) Vasodilation
B) Increased gastric output
C) Decreased body temperature
D) Vaso constriction

Choose the best option.",A
"Question: Which of the following agents is likely to cause cerebral calcification and hydrocephalus in a newborn whose mother has history of taking spiramycin but was not compliant with therapy?

A) Rubella
B) Toxoplasmosis
C) CMV
D) Herpes

Choose the best option.",B
"Question: Which of the following is not a pyrimidine base?

A) Cytosine
B) Uracil
C) Guanine
D) Thymine

Choose the best option.",C
"Question: Testosterone production is mainly contributed by

A) Leydig cells
B) Seolie cells
C) Seminiferous tubules
D) Epididymis

Choose the best option.",A
"Question: Best statistical data diagram to depict incidence change over a period of tissue is

A) Pie char
B) Histogram
C) Scatter diagram
D) Line diagram

Choose the best option.",D
"Question: A 40-year old male presents with history of vomiting of blood 2 hours ago. The volume of vomitus was estimated to be 500 ml. His BP was 90/58 mm Hg and pulse was 110/min. On abdominal examination, the spleen was palpable 5 cm below the costal margin. The most likely cause of the bleeding is:

A) Portal hypertension
B) Gastric ulcer
C) Duodenal ulcer
D) Drug-induced mucosal erosion

Choose the best option.",A
"Question: The advantage of unfilled methyl methacrylate is that:

A) It can be finished smoothly
B) It has a low degree of flow
C) It's non-irritation to pulp
D) It's wear resistant is high

Choose the best option.",A
"Question: Most common extra pulmonary involvement of TB ?

A) Bone
B) Lymph nodes
C) Pleura
D) Ileocecal

Choose the best option.",B
"Question: Which of the following anti-hypertensive is contraindicated in pregnancy:

A) Beta blockers
B) ACE inhibitors
C) Methyldopa
D) Ca channel blockers

Choose the best option.",B
"Question: Menke's Kinky hair syndrome is due to defect in

A) Ca transporter
B) Cu transporter
C) Zn transporter
D) Se transporter

Choose the best option.",B
"Question: Most common cause of U/L mucopurulent rhinorrhea in a child is:

A) Foreign body
B) Adenoids which are blocking the airways
C) Deted nasal septum
D) Inadequately treated acute frontal sinusitis

Choose the best option.",A
"Question: In thyroid gland, iodine is transpoed into the lumen of the follicles by

A) Endocytosis
B) Pendrin protein
C) Antipo
D) Primary active transpo

Choose the best option.",B
"Question: Intermediate host for schistosoma haematobium is: March 2013

A) Cat
B) Dog
C) Rat
D) Fresh water snail

Choose the best option.",D
"Question: A four-year-old child is diagnosed with Duchenne muscular dystrophy, an X-linked recessive disorder. Genetic anylysis shows that the patient&;s gene for the muscle protein dystrophin contains a mutation in its promoter region. What would be the most likely effect of this mutation?

A) Tailing of dystrophin mRNA will be defective
B) Capping of dystropin mRNA will be defective
C) Termination of dystrophin transcription will be deficient.
D) Initiation of dystrophin transcription will be deficient

Choose the best option.",D
"Question: In children below 5 years of age, most common cause of gingivitis is

A) local irritating factors
B) herpes
C) vitamin deficiency
D) malocclusion

Choose the best option.",A
"Question: Most sensitive and specific test for diagnosis of iron deficiency is -

A) Serum iron levels
B) Serum ferritin levels
C) Serum transferrin receptor population
D) Transferrin saturation

Choose the best option.",B
"Question: A patient with leukemia on chemotherapy develops acute right lower abdominal pain associated with anemia, thrombocytopenia and leukopenia. Which of following is the clinical diagnosis -

A) Appendicitis
B) Leukemic colitis
C) Perforation peritonitis
D) Neutropenic colitis

Choose the best option.",D
"Question: Which of the following cause Teratogenecity -

A) Vit. C
B) Vit. E
C) Vit. A
D) Vit. D

Choose the best option.",C
"Question: Double arch aoa arises from?

A) Right 6th aoic arch
B) Left 6th aoic arch
C) Right 4th aoic arch
D) Left 4th aoic arch

Choose the best option.",D
"Question: 62 year old patient underwent radical mastectomy 10 years back. She has long standing lymphedema. Now the biopsy shows angiosarcoma. This is known as

A) Stewart treves syndrome
B) Monodors disease
C) Zuskas disease
D) Tietz syndrome

Choose the best option.",A
"Question: Children can reach for objects by:

A) 4 months
B) 6 months
C) 8 months
D) 10 months

Choose the best option.",A
"Question: Which is the most common site of metastatic disease-

A) Lung
B) bone
C) Liver
D) Brain

Choose the best option.",C
"Question: River blindness is caused by:

A) Onchocerca
B) Loa Loa
C) Ascaris
D) B. malayi

Choose the best option.",A
"Question: Excitatory Neurotransmitter in CNS-

A) Acetyl choline
B) Glycine
C) GABA
D) Glutamate

Choose the best option.",D
"Question: Antidepressant drug that can be used in nocturnal enuresis is?

A) Imipramine
B) Fluvoxamine
C) Phenelzine
D) Bupropion

Choose the best option.",A
"Question: A patient arrives at the emergency department complaining of midsternal chest pain. Which of the following nursing action should take priority?

A) A complete history with emphasis on preceding events.
B) An electrocardiogram
C) Careful assessment of vital signs
D) Chest exam with auscultation

Choose the best option.",C
"Question: Palpable purpura is seen in –

A) PAN
B) ITP
C) TTP
D) DIC

Choose the best option.",A
"Question: Which of the following causes retinal pigmentation?

A) Quinine
B) Chloroquine
C) Mefloquine
D) Atovaquone

Choose the best option.",B
"Question: Development of labia majora is from -

A) Urogenital sinus
B) Mullerian duct
C) Genital ridge
D) Genital swelling

Choose the best option.",D
"Question: Pediculus humanus can transmitt:

A) Sleeping sickness
B) Plague
C) Chaga's disease
D) Relapsing fever

Choose the best option.",C
"Question: Mechanism of action of cyanide poisoning:September 2010

A) Inhibits protein breakdown
B) Inhibits DNA synthesis
C) Inhibits protein syntheisi
D) Blocks Cytochrome enzyme P- 450

Choose the best option.",D
"Question: SSRIs should be carefully used in the young for the management of depression due to increase in:

A) Nihilism ideation
B) Guilt ideation
C) Suicidal ideation
D) Envious ideation

Choose the best option.",C
"Question: Commonest cause of pyogenic liver abscess -

A) Biliary Sepsis.
B) Biliary Colic
C) Appendicitis
D) Sigmoid Diverticulitis

Choose the best option.",A
"Question: The ratio of ICF volume to Extracellular fluid volume reaches adult values at the age of

A) 1 year
B) 2 years
C) 3 years
D) 4 years

Choose the best option.",A
"Question: Emporiatrics deals with the health of the following group of people:

A) Farmers
B) Travellers
C) Industrial workers
D) Mine workers

Choose the best option.",B
"Question: Compared to the other leukemias, hairy cell leukemia is associated with which of the following infections -

A) Parvovirus D19
B) Mycoplasma
C) HTLV2
D) Salmonella

Choose the best option.",C
"Question: Resting membrane potential of nerve is equal to equilibrium potential of

A) Na+
B) Cl-
C) K+
D) HCO3-

Choose the best option.",B
"Question: Excess of avidin causes deficiency of:

A) Folate
B) Choline
C) Vitamin B12
D) Biotin

Choose the best option.",D
"Question: Treatment of choice for Aniseikonia

A) Ohoptic exercise
B) Spectacles
C) Surgery
D) Contact lens

Choose the best option.",D
"Question: Which of the following is not a second messenger

A) c-AMP
B) IP3
C) Guanylyl cyclase
D) Diacylglycerol (DAG

Choose the best option.",C
"Question: Artery of 2nIi pharyngeal arch is -

A) Maxillaiy artery
B) Stapedial artery
C) Subclavian artery
D) Commoncarotid artery

Choose the best option.",B
"Question: What is the probable diagnosis in a patient with a dilated pupil not responsive to 1% pilocarpine

A) Diabetic third nerve palsy
B) Ade's pupil
C) Uncal Herniation
D) Pharmacological block

Choose the best option.",D
"Question: Colonic polyp with most malignant potential is -

A) Juvenile polyp
B) Hyperplastic polyp
C) Pedunculated Adenomatous polyp
D) Sessile Adenomatous polyp

Choose the best option.",D
"Question: Which of the following is essential for tumor metastasis?

A) Angiogenesis
B) Tumorogenesis
C) Apoptosis
D) Inhibition of tyrosine kinase activity

Choose the best option.",A
"Question: Which of the following glomerular disease is associated with Crescent formation?

A) Minimal change disease
B) Rapidly progressive glomerulonephritis
C) Focal and segmental glomerulosclerosis
D) Rapidly non progressive glomerulonephritis

Choose the best option.",B
"Question: Agglutination test is -

A) ABO incompatibility
B) VDRL
C) Weil-felix test
D) FTA-ABS

Choose the best option.",C
"Question: Which of the following vessels is involved in extradural haematoma?

A) Middle meningeal artery
B) Venous sinuses
C) Bridging veins
D) Middle cerebral artery

Choose the best option.",A
"Question: Man is intermediate host for -

A) Malaria
B) Tuberculosis
C) Filariasis
D) Relapsing fever

Choose the best option.",A
"Question: Drug of choice for bleeding oesophageal varices is?

A) Ethanolamine oleate
B) Octreotide
C) Propanolol
D) Phytonadione

Choose the best option.",B
"Question: Two or more oligoclonal bands in cerebrospinal fluid are most often positive in-

A) Acute bacterial meningitis
B) Multiple sclerosis
C) Subarachnoid harmorrhage
D) Polyneuropathy

Choose the best option.",B
"Question: IPC 82 states that: child cannot be punished under what age -

A) 5yrs
B) 8yrs
C) 7yrs
D) lOyrs

Choose the best option.",C
"Question: Treatment of choice for generalized anxiety disorder is?

A) Benzodiazepines
B) Neuroleptics
C) Beta blockers
D) Barbiturates

Choose the best option.",A
"Question: Which of the following agents may precipitate bronchospasm in patients with reactive airway disease?

A) Midazolam
B) Etomidate
C) Methohexital
D) Propofol

Choose the best option.",C
"Question: Vegetations below the AV valves are present in -

A) Libman-Sacks endocarditis
B) Chronic rheumatic carditis
C) Acute rheumatic carditis
D) Non thrombotic endocarditis

Choose the best option.",A
"Question: ""Chemical pregnancy"" means :

A) Negative beta HCG and absent gestational sac
B) Positive beta HCG and present gestational sac
C) Positive beta HCG and absent gestational sac
D) Negative beta HCG and created sac margin

Choose the best option.",C
"Question: Which of the following Biomedical wastes cannot be disposed off in yellow bags?

A) Reactive chemical wastes
B) Radiographic wastes
C) PVC
D) Human anatomical wastes

Choose the best option.",A
"Question: Child criteria doesnt include

A) Encephalopathy
B) ALT
C) Ascites
D) Albumin

Choose the best option.",B
"Question: Which of the following will be detected in flow cytometry?

A) Polycythemia
B) Thrombocytosis
C) Leukocytosis
D) Neutrophilia

Choose the best option.",C
"Question: Base of the skull fracture presents with involvement of the petrous temporal bone, which of the following important sign:

A) Subconjunctive haematoma
B) CSF rhinorrhoea
C) Raccon eyes
D) Battle sign

Choose the best option.",D
"Question: Which of the following pubeal events in girls is not estrogen dependant

A) Menstruation
B) Vaginal cornification
C) Height spu
D) Hair growth

Choose the best option.",D
"Question: A pathologist is observing a slide. He repos seeing perineural invasion. In which one of the following perineural invasion is most commonly seen?

A) Adenocarcinoma
B) Adenoid cystic carcinoma
C) Basal Cell Adenoma
D) Squamous cell carcinoma

Choose the best option.",B
"Question: Uterine-cervix ratio up to 10 years of age:

A) 3:02
B) 2:01
C) 3:01
D) 1:02

Choose the best option.",D
"Question: Which of the following is produced in the lipoxygenase pathway?

A) Thromboxane
B) Leukotrienes
C) Prostaglandin
D) Prostacyclin

Choose the best option.",B
"Question: Apparent volume of distribution (aVd) is more than total body fluid if drug is:

A) Poorly soluble
B) Sequestered in tissues
C) Slow elimination
D) Poorly plasma protein bound

Choose the best option.",B
"Question: Hemophia A due to deficiency of ?

A) Factor VIII
B) Factor IX
C) Factor X
D) Factor XI

Choose the best option.",A
"Question: V/Q ratio at the base of lung-

A) 1
B) 3
C) 0.6
D) 1.8

Choose the best option.",C
"Question: A 70 year old man develops pneumonia and septicemia. Patient goes into renal failure and has a BP of 70/50 mm of Hg. Drug that should be used to maintain BP is:

A) Adrenaline
B) Ephedrine
C) Phenylephrine
D) Nor epinephrine

Choose the best option.",D
"Question: To be defined as a ganglioside,a lipid substance isolated from nervous tissue must contain

A) NANA,hexose,fatty acid,glycerol
B) NANA,hexose,fatty acid,phosphorycholine
C) NANA,sphingosine,ethanolamine
D) NANA,hexose,sphingosine,long chain fatty acid,

Choose the best option.",D
"Question: Blood for acid base gas (ABGO analysis in a bottle containing heparin can cause decreased value of -

A) pCO2
B) HCO2
C) pH
D) pO2

Choose the best option.",C
"Question: Boerhaave syndrome is due to:

A) Burns
B) Vomiting
C) Stress
D) Acid ingestion

Choose the best option.",B
"Question: In anemia the concentration of 2,3 DPG is

A) Decreased
B) Increased
C) A or B
D) Not changed

Choose the best option.",B
"Question: The primary reason for replacing teeth destroyed due to
nursing bottle syndrome is

A) Speech and esthetics
B) Form and function
C) Incising and mastication
D) Arch perimeter requirements in the transitional dentition

Choose the best option.",A
"Question: Characteristic histopathology finding in Whipples disease is ?

A) PAS positive macrophages and rod shaped bacilli in lamina propria
B) Shoened thickened villi with increased crypt depth
C) Blunting and flattening of mucosal surface and absent villi
D) Mononuclear infiltration at base of crypts

Choose the best option.",A
"Question: In which of the following conditions uniform dilation of esophagus is seen

A) Scleroderma
B) Trypanosoma cruzi infection
C) Dermatomysitis
D) BD

Choose the best option.",D
"Question: Pseudoparalysis in an infant is suggestive of ?

A) Acute Rheumatic fever
B) Vitamin B6 deficiency
C) Vitamin E deficiency
D) Vitamin C deficiency

Choose the best option.",D
"Question: The coronoid process:

A) Limits the extension of maxillary posterior teeth setting
B) Limits the thickness of the distobuccal flange of the upper complete denture
C) Limits the thickness of the distobuccal flange of the lower complete denture
D) Determines PPS

Choose the best option.",B
"Question: A young girl has had repeated infections with Candida albicans and respiratory viruses since she was 3 months old. As part of the clinical evaluation of her immune status, her responses to routine immunization procedures should be tested. In this evaluation, the use of which of the following vaccines is contraindicated?

A) Bacillus Calmette-Guerin (BCG)
B) Bordetella pertussis vaccine
C) Diphtheria toxoid
D) Inactivated polio

Choose the best option.",A
"Question: Advantage of Minimal access surgery

A) Heat loss
B) Better Hemostasis control
C) Improved vision
D) In wound pain

Choose the best option.",C
"Question: Pinch purpura is diagnostic of –

A) Systemic primary amyloidosis
B) Secondary systemic amyloidosis
C) Idiopathic thrombocytopenic purpura
D) Drug induced purpura

Choose the best option.",A
"Question: The mode of action of Lanatoprost in glaucoma:

A) Increasing trabecular outflow
B) Releasing pupillary block
C) Decreasing aqueous humour formation
D) Increasing uveoscleral outflow

Choose the best option.",D
"Question: Gelle&;s test is done in

A) Otosclerosis
B) Serous otitis media
C) Traumatic deafness
D) Senile deafness

Choose the best option.",A
"Question: Factor responsible for Cardiac Hyperophy is?

A) ANF
B) TNF alpha
C) c-myc
D) TGF beta

Choose the best option.",C
"Question: Most common cause of gangrene of foot of a 30 year old farmers who is a chronic smoker

A) Atherosclerosis
B) Raynaud's disease
C) Thromboangiitis obliterans
D) Myocardial infarction

Choose the best option.",C
"Question: Sideroblastic anemia is seen in chronic poisoning of

A) Lead
B) Arsenic
C) Copper
D) Mercury

Choose the best option.",A
"Question: ""Lift off' and ""Belly Press"" tests are done to examine which of the following rotator cuff muscle?

A) Teres Minor
B) Supraspinatus
C) Subscapularis
D) Infraspinatus

Choose the best option.",C
"Question: What is the amount of time required by erupting premolar to move through 1 mm of bone as measured on a bite-wing radiograph?

A) 3-4 months
B) 4-5 months
C) 5-6 months
D) 6-7 months

Choose the best option.",B
"Question: Best method to show trend of events with passage of time is?

A) Line diagram
B) Bar diagram
C) Histogram
D) Pie chart

Choose the best option.",A
"Question: More resistance in expiration is due to:

A) Increased compression of airway
B) Due to change from linear to turbulent flow
C) Saturation with moisture
D) Increased rate of flow during expiration

Choose the best option.",A
"Question: Anti glaucoma drug that act by increasing uvea scleral outflow is?

A) Latanoprost
B) Timolol
C) pilocarpine
D) Dorzolamide

Choose the best option.",A
"Question: The major vitamin deficiency in Wernicke's encephalopathy is :

A) B1
B) B2
C) B6
D) B12

Choose the best option.",A
"Question: Commonest fungal infection of female genitalia in diabetes?

A) Cryptococcal
B) Madurmycosis
C) Candida
D) Aspergillosis

Choose the best option.",C
"Question: Who among the following has contributed to the development of neuro-otology and is considered as the father of 'nen ro-otology'?

A) Julius Lampa
B) John J. Shea Jr
C) William F. House
D) Hales Main

Choose the best option.",C
"Question: Urination in the human subject is decreased by

A) Nicotinic agonists
B) AChase inhibitors
C) muscarinic agonists
D) muscarinic antagonists

Choose the best option.",D
"Question: Intraepidermal lgG deposition is seen in

A) Pemphigus
B) Bullous pemphigoid
C) Herpes genitalis
D) SLE

Choose the best option.",A
"Question: More resistance in respiration is due to which of the following?

A) Saturation with moisture
B) Increased rate of flow during expiration
C) Increased compression of airway
D) Due to change from linear to turbulent flow

Choose the best option.",C
"Question: A patient presented with fever, cervical lymphadenopathy and night sweats four weeks after unprotected sexual contact. Next investigation

A) p24
B) ELISA
C) CD4
D) HIV PCR

Choose the best option.",A
"Question: Neonatal Jaundice first time appears in the 2nd week not a cause is –

A) Galactossemia
B) Rh Incompatibility
C) Hypothyroidism
D) Breast milk Jaundice

Choose the best option.",B
"Question: Unwinding Enzyme in DNA synthesis:

A) Helicase
B) Primase
C) DNA Polymerase
D) Transcriptase

Choose the best option.",A
"Question: Most common pa of larynx involved in Tuberculosis is

A) Anterior
B) Posterior
C) Middle
D) Anywhere

Choose the best option.",B
"Question: Which bacteria has Ampitrichous flagella

A) V cholerae
B) Spirillum minus
C) Listeria
D) Alcaligenes faecalis

Choose the best option.",D
"Question: Hemolytic uremic syndrome is caused by

A) EIEC
B) Shigella
C) Salmonella
D) Cholera

Choose the best option.",B
"Question: Liposomal amphotericin B has the following advantage over conventional amphotericin B:

A) Lesser nephrotoxicity
B) Lesser cost
C) Absense of infusional toxicity
D) Once a week administration

Choose the best option.",A
"Question: In which of the following patients would enalapril be the best first line agent for high blood pressure control ?

A) A 62 year old man with renal artery stenosis
B) A 32 year old pregnant female
C) A 41 year old woman with hyperkalemia
D) A 56 year old diabetic woman

Choose the best option.",D
"Question: Which of the following generations of amalgam exhibit highest nobility?

A) 3rd generation amalgam
B) 4th generation amalgam
C) 5th generation amalgam
D) 6th generation amalgam

Choose the best option.",D
"Question: The location of schatzki&;s ring is

A) Lower end of pharynx
B) Upper end of esophagus
C) Lower end of esophagus
D) Antrum of stomach

Choose the best option.",C
"Question: Prolactin:

A) Has somatotropic activity.
B) It flow can cause infertility in women.
C) Can suppress menstrual cycle in lactating women.
D) Levels are increased by dopamine.

Choose the best option.",C
"Question: Triplet repeats in Fragile X -syndrome is?

A) CTG
B) CGG
C) CAG
D) GAA

Choose the best option.",B
"Question: Left Kidney is preferred for transplantation because

A) Longer renal Vein
B) Higher location
C) Ease of surgery due to anatomical relations
D) To prevent damage to liver

Choose the best option.",A
"Question: Cesarean section is absolutely indicated in :

A) Previous H/0 LSCS
B) Type IV placenta pre
C) Type II placenta pre
D) Past H/o hysterotomy

Choose the best option.",B
"Question: In a dead body recovered from an open field, the below finding is seen. What could be the time since death:

A) 24- 36 hrs
B) 3- 5 days
C) 5-10 days
D) More than 2 weeks

Choose the best option.",B
"Question: No effect on hea

A) Chloroform
B) Ether
C) Methoxyflurane
D) Halothane

Choose the best option.",B
"Question: In type I hypersensitivity, the mediators is

A) IgE
B) IgG
C) IgM
D) IgC

Choose the best option.",A
"Question: Northern blot is used for identification of: (Repeat)

A) RNA
B) DNA
C) Protein
D) Antibodies

Choose the best option.",A
"Question: Continuous Renal Replacement Therapy is initiated in which of the following phases of Acute Renal Failure:

A) Initiation
B) Maintenance
C) Diuretic Phase
D) Recovery Phase

Choose the best option.",B
"Question: Which of the following receptors is activated by acetylcholine and blocked by atropine.

A) Nicotinic
B) Muscarinic
C) Alpha 1 and 2
D) Beta 1 and 2

Choose the best option.",B
"Question: Embolectomy should be done within

A) 4 hours
B) 6 hours
C) 8 hours
D) 10 hours

Choose the best option.",B
"Question: Adverse effect of clozapine:

A) Hypeension
B) Sialorrhea
C) Extrapyramidal S/E
D) Neuroleptic malignant syndrome

Choose the best option.",B
"Question: Rough and Irregular surface produced on the impression is because of?

A) Improper application of pressure during impression making
B) Air incorporated during mixing
C) Too rapid polymerization
D) Presence of moisture in impression area

Choose the best option.",C
"Question: A 58 year old male presents with fatigue, abdominal pain and bloody stools. Colonoscopy reveals a mass in the descending colon. For surgical removal of the mass, ligation of which of the following arteries is required?

A) Superior mesenteric artery
B) Inferior mesenteric artery
C) External iliac artery
D) Internal iliac artery

Choose the best option.",B
"Question: The cardiac jelly formed around the heart tube during early development, contributes to the formation of:

A) Pericardium
B) Mesocardium
C) Myocardium
D) Endocardium

Choose the best option.",D
"Question: who gave the stage of trust versus mistrust

A) seligman
B) erikson
C) lorenz
D) bleuler

Choose the best option.",B
"Question: A 1.5 year old female is brought to the clinic with complaints of excessive enlargement of head, intolerance to feeds and severe malnourishment. MRI imaging was suggestive of a medulloblastoma causing obstructive hydrocephalus. Which of the following is an example of irrational manattem,-the patient?

A) Craniotomy and sub-total excision of the tumour. Surgeon leaves the layer of the tumour adherent with colliculus
B) First ventirculoperitoneal shunt was done
C) CCNU and vincristine were given as chemotherapy
D) Radiotherapy 35-40 Gy was given to the whole craniospinal axis

Choose the best option.",D
"Question: Polysaccharides are

A) Polymers
B) Acids
C) Proteins
D) Oils

Choose the best option.",A
"Question: What is seen in neurogenic shock ?

A) Bradycardia and hypotension
B) Tachycardia and hypotension
C) Bradycardia and hypetension
D) Tachycardia and hypetension

Choose the best option.",A
"Question: Plasma ceruloplasmin alpha 2 globulin is a

A) alpha 1 globulin
B) alpha 2 globulin
C) beta 1 globulin
D) beta 2 globulin

Choose the best option.",B
"Question: Vogt Koyanagi Harada syndrome is -

A) Cataract
B) C.N.S. tumour
C) Uveitis
D) Polycystic kidney

Choose the best option.",C
