prompt,answer
"Question: Agonistic action at which of the following adrenergic receptor result in the reduction of excess secretion

A) Beta 1 receptor
B) Alpha 2 receptor
C) Beta 2 receptor
D) M2 receptor

Choose the best option.",B
"Question: The most accurate diagnostic test for Zollinger-Ellison syndrome (ZES) is

A) Secretin stimulation test
B) Fasting serum gastrin
C) Endoscopy
D) Computed tomography (CT) scan

Choose the best option.",A
"Question: Periosteal reaction in a case of acute osteomyelitis can be seen earliest at: March 2012

A) 10 days
B) 15 days
C) 5 days
D) 20 days

Choose the best option.",A
"Question: Which of the following is not associated with zinc deficiency: March 2005

A) Pigmentation
B) Sexual infantilism
C) Loss of libido
D) Delayed wound healing

Choose the best option.",A
"Question: Preimplantataion genetic diagnosis is used for

A) HLA typing
B) Karyotyping
C) Single gene mutation analysis
D) Fetal gender determination

Choose the best option.",C
"Question: Kerley B line are seen at

A) Lung fissure
B) Cardiophrenic angle
C) Apex
D) Pleural surface

Choose the best option.",D
"Question: Commonest etiology of erythema multiforme is -

A) Food
B) Viral
C) Bacterial
D) Drugs

Choose the best option.",B
"Question: Apex national institute of ophthalmology is

A) Advance eye care PGI Chandigarh
B) Dr. R P Centre for Ophthalmic Sciences , Delhi
C) RIO
D) Shankara Netralaya , Chennai

Choose the best option.",B
"Question: Which laser is used in the management of after cataracts:

A) Krypton
B) Argon
C) Excimer
D) Nd-YAG

Choose the best option.",D
"Question: The best laboratory test to use in the diagnosis of Lupus vulgaris in the oral cavity is:

A) Biopsy
B) Blood chemistry
C) Bacterial smear
D) Blood studies

Choose the best option.",A
"Question: Preferred fluoroquinolone against m. leprae is -

A) Ofloxacin
B) Moxifloxacin
C) Ciprofloxacin
D) Pefloxacin

Choose the best option.",A
"Question: When the patient fails to understand normal speech but can understand shouted or amplified speech the hearing loss is termed as

A) Profound hearing loss
B) Moderate hearing loss
C) Mild hearing loss
D) Severe hearing loss

Choose the best option.",D
"Question: Local anaesthetics :

A) Inhibit the efflux of sodium from neurons
B) Increase the release of inhibitory neurotransmitters
C) Block the release of neurotransmitters
D) Block the influx of sodium into the cell

Choose the best option.",D
"Question: Gingival sulcus is V shaped and it barely permits the entrance of a

A) Periodontal curette
B) Periodontal sickle
C) Periodontal probe
D) Periodontal hoe

Choose the best option.",C
"Question: A child with three days history of upper respiratory tract infection presents with stridor, which decreases on lying down postion. What is the most probable diagnosis -

A) Retropharyngeal abscess
B) Foreign body aspiration
C) Acute Epiglottitis
D) Laryngotracheobronchitis

Choose the best option.",D
"Question: Predominant bacteria found in two days old plaque

A) Actinomyces
B) Spirocheates
C) Bacteroides
D) Streptococci

Choose the best option.",D
"Question: Most common movemnet force involved in fractures of the spine is which of the following?

A) Extension
B) Compression
C) Flexion
D) C Rotation

Choose the best option.",C
"Question: Which arm of tRNA binds it to vibosomal surface

A) DHU arm
B) Pseudouridine arm
C) Acceptor arm
D) Anticodon arm

Choose the best option.",B
"Question: The earliest manifestation of increased intracranial pressure following head injury is:

A) Ipsilateral pupillary dilatation
B) Hemiparesis
C) Contralateral pupillary dilatation
D) Altered mental status

Choose the best option.",D
"Question: P wave is absent in-

A) Ventricular fibrillation
B) Ventricular tachycardia
C) Atrial asystole
D) Atrial fibrillation

Choose the best option.",D
"Question: A Poly A base sequence would be most likely found at the

A) 3' end of a eukaryotic mRNA
B) 5' end of a prokaryotic messenger RNA (mRNA)
C) 3' end of a prokaryotic mRNA
D) 5' end of a eukaryotic mRNA

Choose the best option.",A
"Question: Type I RPGN is seen in

A) SLE
B) Wegner's granulomatosis
C) Cryoglobulinemia
D) Goodpasture's syndrome

Choose the best option.",D
"Question: Bradycardia is seen with:

A) Midazolam
B) Epinephrine
C) Dopamine
D) Succinyl choline

Choose the best option.",D
"Question: Infidelity & jealousy involving spouse is the thought content of which disorder -

A) Capgras syndrome
B) Othello syndrome
C) Declerambault's syndrome
D) Hypochondrial paranomia

Choose the best option.",B
"Question: Failure of migration of neural crest cells is seen in:

A) Odontomes
B) Adrenal tumour
C) Albinism
D) Congenital megacolon

Choose the best option.",D
"Question: The number 12 in a 3 unit formula 12-6-8 indicates the blade is

A) 12 mm in length
B) 1.2 mm in length
C) 1.2 mm in width
D) 12 mm in width

Choose the best option.",C
"Question: Prophylaxis for health personnel working in a plague ward is -a) Vaccineb) Tetracycline throughout the dutyc) A cource of tetracyclined) Vaccine and Erythromycine) Observation

A) a
B) bc
C) ab
D) ac

Choose the best option.",C
"Question: Best prognosis in nerve injury

A) Complete transaction
B) Axonotemesis
C) Neuropraxia
D) Neurotemesis

Choose the best option.",C
"Question: Bedside test for mental status-

A) WAIS
B) MMPI
C) MMSE
D) GCS

Choose the best option.",C
"Question: A 70-year-old man comes to casualty with urinary retention and back pain. Which investigation should be performed -

A) Serum electrophoresis
B) Serum alkaline phosphatase
C) Serum Calcium
D) Serum acid phosphatase

Choose the best option.",D
"Question: A patient presents with unconjugated hyperbilirubinemia and presence of urobilinogen in urine. Which amongst the following is the least likely diagnosis -

A) Dubin Johnson syndrome
B) Crigler Najjar syndrome
C) Gilbert's syndrome
D) Hemolytic jaundice

Choose the best option.",A
"Question: Dobutamine differs from dopamine in that

A) It does not activate peripheral dopaminergic receptors
B) It causes pronounced tachycardia
C) It does not activate adrenergic b receptors
D) It has good blood-brain barrier penetrability

Choose the best option.",A
"Question: Abnormal function of epithelial chloride channel protein is the cause of

A) Ehlers Danlos syndrome
B) Cystic fibrosis
C) Diabetes insipidus
D) Marfan syndrome

Choose the best option.",B
"Question: The capsule of cryptococcus neoformans in a CSF sample is best seen by -

A) Methenamine-silver stain
B) Gram stain
C) Giemsa stain
D) India ink preparation

Choose the best option.",D
"Question: which is not a radiographic finding of CHF

A) Cardiomegaly
B) Oligemia
C) Kerley A lines
D) Kerley B lines

Choose the best option.",B
"Question: Alternating RBBB with Left anterior hemiblock is seen in

A) Mobitz type II block
B) 1' degree hea block
C) Bi-fascicular block
D) Complete hea block

Choose the best option.",C
"Question: Which of the following clinical laboratory observations is suggestive of Hanup disease?

A) High plasma phenylalanine levels
B) High fecal levels of tryptophan and indole derivatives
C) Extremely high levels of citrulline in urine
D) Burnt sugar smell in urine

Choose the best option.",B
"Question: Biological value of a protein is related to

A) Energy content
B) amino acid content
C) Nitrogen content
D) Sulphur content

Choose the best option.",C
"Question: The study for correlation of genetic disease to consanguinity -

A) Cohort study
B) Cross-sectional study
C) Case report
D) Case Contral Study

Choose the best option.",D
"Question: Von Gierke&;s occurs due to deficiency of

A) Debranching enzyme
B) Liver Phosphorylase
C) Muscle phosphorylase
D) Glucose-6-phosphatase

Choose the best option.",D
"Question: A 38 year old male has paroxysmal hypeension. He is subsequently found to have medullary carcinoma of the thyroid, pheochromocytoma, and mucosal neuromas. Parathyroid involvement is not noted. What is the most likely diagnosis?

A) MEN type II
B) MEN type I
C) MEN type III
D) Sipple's syndrome

Choose the best option.",C
"Question: Mrs Shikha, 50-years-old woman is diagnosed with cervical cancer. Which lymph node group would be the first involved in metastatic spread of this disease beyond the cervix and uterus? NOT RELATED -anatomy

A) Common iliac nodes
B) Paracervical or ureteral nodes
C) External iliac node
D) Parametrial nodes

Choose the best option.",B
"Question: Type of collagen maximum in skin:-

A) Type I
B) Type IV
C) Type III
D) Type II

Choose the best option.",A
"Question: Rotameters

A) Are constant pressure drop-constant orifice devices
B) Depend on laminar low for their accuracy
C) Will only function when upright
D) Are not accurate below 1L/min

Choose the best option.",C
"Question: A 25 year male presented with high grade fever, headache, neck stiffness, on examination found to have neck rigidity, kernig's sign positive, csf analysis showed neutrophilic predominance, low glucose and limulus amebocyte lysate assay was positive. Which of the following is the likely pathogen?

A) Listeria monocytogenes
B) Streptococcus pneumonia
C) Neisseria meningitides
D) Staphylococcus aureus

Choose the best option.",C
"Question: Tuberculin test denotes:

A) Person is susceptible to TB
B) Protective immune status of individual against TB
C) Previous or present sensitivity to tubercle proteins
D) Patient is resistant to TB

Choose the best option.",C
"Question: Most specific enzyme for mi is:

A) LDH
B) Cpk-MM
C) Cpk-MB
D) Cpk-BB

Choose the best option.",C
"Question: Which of the following is not a part of fatty acid synthase Complex?

A) Ketoacyl reductase
B) Enoyl reductase
C) Acetyl-CoA carboxylase
D) Ketoacyl synthase

Choose the best option.",C
"Question: A nineteen year old female with short stature, wide spread nipples and primary amenorrhoea most likely has karyotype of –

A) 45 XO
B) 47, XX + 18
C) 47, XXY
D) 46XXXY

Choose the best option.",A
"Question: LSD was introducd by

A) Egaz Moniz
B) delay and deniker
C) albe hoffman
D) John F Cade

Choose the best option.",C
"Question: Decreased basal metabolic rate is seen in

A) Feeding
B) Exercise
C) Obesity
D) Hypehyroidism

Choose the best option.",C
"Question: A 70 kg athlete is taken for surgery, due to unavailability of vecuronium, succinylcholine is given repeatedly (>640mg). He now is unable to take breath and his lower limbs are paralyzed. What will be cause?

A) Hidden muscle dystrophy
B) Succinylcholine causes muscle paralysis due to fasciculation
C) Phase II block
D) Pseudo cholinesterase deficiency

Choose the best option.",C
"Question: Inheritance of ABO blood group is:

A) Mitochondria] inheritance
B) X-linked inheritance
C) Recessive inheritance
D) Codominance

Choose the best option.",D
"Question: Which is not ketogenic

A) Leucine
B) Lysine
C) Tryptophan
D) Methionine

Choose the best option.",D
"Question: Glossodynia is

A) Pain in the tongue
B) White patch on tongue
C) Swelling of the tongue
D) Burning of the tongue

Choose the best option.",A
"Question: SACD (Subacute combined degeneration of cord) is feature of which vitamin deficiency?

A) Vitamin A
B) Vitamin B12
C) Vitamin B6
D) Vitamin B9

Choose the best option.",B
"Question: Main aim for treatment of TB ?

A) Complete bacteriological cure
B) Complete clinical cure
C) Prevention of complication
D) Prevention of disease transmission

Choose the best option.",A
"Question: Sacrum becomes a single bone at ___ years of age.:-

A) 30
B) 40
C) 15
D) 25

Choose the best option.",D
"Question: Blow out fracture of orbit commonly produces

A) Deviation of septum
B) Fracture of nasal bones
C) Fracture of floor of orbit
D) Retinal haemorrhage

Choose the best option.",C
"Question: NOT a cause of granular contracted kidney ?

A) Chronic glomerulonephritis
B) Diabetes mellitus
C) Chronic pyelonephritis
D) Benign nephrosclerosis

Choose the best option.",B
"Question: Anticoagulant of choice for prophylaxis of venous thromboembolism in patient with cancer surgery is:-

A) Warfarin
B) Heparin sulfate
C) Protamine sulfate
D) Low molecular weight heparin

Choose the best option.",D
"Question: Which of the following does not belong to dystrophin-glycoprotein complex

A) Perlecan
B) Dystroglycan
C) Sarcoglycan
D) Dystrophin

Choose the best option.",A
"Question: Patient came to the OPD with recent onset photphobia within 24 hours and sloughing corneal ulcer. There is greenish ulcer base. Which of the following can be the causative organism:

A) Pseudomonas
B) Nocardia
C) Acanthamoeba
D) Herpes

Choose the best option.",A
"Question: Culture media used for leptospira

A) BYCE agar
B) Skirrow's medium
C) MYPA agar
D) EMJH Medium

Choose the best option.",D
"Question: The advantage of using a tooth positioner as a retainer is :

A) Used in uncooperative patients
B) Gingival margin inflamed during orthodontic treatment
C) Esthetics
D) Final setting of occlusion

Choose the best option.",B
"Question: In respiratory and GIT infections, which is the most affected immunoglobulin -

A) IgG
B) IgM
C) IgD
D) IgA

Choose the best option.",D
"Question: Judge can ask questions: Punjab 07

A) During cross-examination
B) Re-examination
C) Examination-in-Chief
D) Any time during trial

Choose the best option.",D
"Question: Which is not an aryl phosphate -

A) Paraoxon
B) TIK-20
C) Parathion
D) Malathion

Choose the best option.",D
"Question: Hypercalcemia is most commonly associated in which of the following cancers?

A) Hepatocellular carcinoma
B) Squamous cell carcinoma of lung
C) Carcinoma stomach
D) Renal cell cancer

Choose the best option.",B
"Question: PK reactio detects -

A) IgE
B) IgG
C) IgA
D) IgM

Choose the best option.",A
"Question: Most common cause of facial nerve palsy:

A) Idiopathic Bell's palsy
B) Herpes zoster oticus
C) Chronic suppurative Otitis media
D) Mastoid surgery

Choose the best option.",A
"Question: The typical bone marrow finding in ITP is:March 2004

A) Fragmented megakaryocytes
B) Increased megakaryocytes
C) Foam cells
D) Absent megakaryocytes

Choose the best option.",B
"Question: The final sugars in intestinal chyme are

A) Glucose and fructose
B) Xylulose and fructose
C) Ribose and mannose
D) Ribose and xylulose

Choose the best option.",A
"Question: Abdominal ultra-sonography in a 3 year old boy show a solid circumscribed hypoechnoic renal mass. Most likely diagnosis is -

A) Mesoblastic nephroma
B) Wilm's tumor
C) Renal cell carcinoma
D) Oncocytoma

Choose the best option.",B
"Question: Which of the following test is used to estimate the amount of fetal maternal hemorrhage:

A) Apt test
B) Coomb's test
C) Kleihauer betke test
D) Liley's spectrophotometer

Choose the best option.",C
"Question: In volume cycled ventilation the inspiratory' flow rate is set at:

A) 110-130L/min
B) 30-50L/mm
C) 140-160 L/min
D) 60-100 L/min

Choose the best option.",D
"Question: Diplopia is not a presenting feature in:

A) Manifest squint
B) Paralytic squint
C) Latent squint
D) Anisometropia

Choose the best option.",C
"Question: Not a branch of external carotid aery:-

A) Superior thyroid
B) Lingual
C) Ophthalmic
D) Ascending pharyngeal

Choose the best option.",C
"Question: Not a marker for hyperparathyroidism is :

A) Increase in serum calcium
B) Increase in 24 hour urinary calcium excretion
C) Decrease in serum calcitonin
D) Subperiosteal resorption of phalanges

Choose the best option.",C
"Question: In a UK study, it was found that there were more deaths from asthma than the sale of anti-asthma drugs. This is an example of:

A) Ecological study.
B) Experimental study.
C) Case reference study.
D) Cohort study.

Choose the best option.",A
"Question: Pawaer burr, appearance on laparoscopy is characteristic of :

A) Endometrial cancer
B) Endometriosis
C) Epithelial ovarian tumour
D) Endometroid tumour

Choose the best option.",B
"Question: An adult female patient presents with asthma symptoms for at least 4 days a week and wakes up at night due to breathlessness approximately 2 -3 days in a month. she is classified to be having.

A) Severe persistent Asthma
B) Moderate persistent Asthma
C) Mild persistent Asthma
D) Intermittent Asthma

Choose the best option.",C
"Question: Which structure(s) passes behind the inguinal ligament -a) Femoral branch of genitofemoral nerveb) Superficial epigastric arteryc) Psoas majord) Femoral veine) Saphenous vein

A) bc
B) ad
C) acd
D) abc

Choose the best option.",C
"Question: I/V contrast is not used in –

A) MRI
B) Myelography
C) IVP
D) HRCT

Choose the best option.",B
"Question: Patient with persistent diarrhea & hypotension. Diagnosis -

A) Glucagnoma
B) VIPoma
C) ACTHoma
D) GRFoma

Choose the best option.",B
"Question: Lamina densa of the basal lamina beneath the epithelium is composed of

A) Type IV Collagen
B) Type I Collagen
C) Type II Collagen
D) Type III Collagen

Choose the best option.",A
"Question: Haascheiben cells in epidermis are responsible for?

A) Touch
B) Proprioception
C) Pressure
D) Temperature

Choose the best option.",A
"Question: The germinal cell layer surrounding the oocyte before ovulation is known as :

A) Zona reticularis
B) Zona pellucida
C) Cumulous oophorus
D) Zona glomerulosa

Choose the best option.",C
"Question: Folie a deux is

A) OCD
B) Hysteria
C) Shared delusion disorder
D) Neurasthenia

Choose the best option.",C
"Question: After the death of the 78 years old male patient in a hospital , who was suffering from COPD. His relatives entered the hospital with heavy sharp weapons and damaged the hospital propey and stared abusing and beating the doctor as well as his staff, Violence against a medical practitioner is considered as:

A) Cognizable and bailable offense
B) Cognizable and non-bailable offense
C) Non-cognizable and bailable offense
D) Non-cognizable and non-bailable offense

Choose the best option.",B
"Question: Which soft tissue sarcoma commonly gives to bone secondaries: (PGI June 2008)

A) Osteosarcoma
B) Liposarcoma
C) Neurofibroma
D) Fibrosarcoma

Choose the best option.",A
"Question: The intermediate host for T. Saginata is:

A) Dog
B) Cow
C) Pig
D) Man

Choose the best option.",B
"Question: Which of the following is associated with cough?

A) Propranolol
B) Lisinopril
C) Sodium nitroprusside
D) Verapamil

Choose the best option.",B
"Question: Wernicke&;s encephalopathy involves

A) Thalamus
B) Frontal lobe
C) Arcuate fasciculus
D) Mammillary body

Choose the best option.",D
"Question: When VA/Q is infinity, it means

A) Paial pressure of O2 and CO are equal
B) Dead space
C) The PO2 of alveolar air is 159 mmHg and PCO2 is 40 mmHg
D) Atelectasis

Choose the best option.",B
"Question: Which among the following organisms causes Buruli ulcer?

A) M. Smegmatis
B) M. Marinum
C) M. kansasii
D) M. Ulcerans

Choose the best option.",D
"Question: A 41 year old patient presented with chronic diarrhoea for 3 months. A d-xylose absorption test was ordered to look for:

A) Carbohydrate malabsorption due to chronic pancreatitis
B) Fat malabsorption due to chronic pancreatitis
C) Fat malabsorption due to mucosal disease
D) Carbohydrate malabsorption due to mucosa] disease

Choose the best option.",D
"Question: Which of the following extraocular muscles does not arise from annulus:

A) Medial rectus
B) Lateral rectus
C) Inferior rectus
D) Superior oblique

Choose the best option.",D
"Question: Compared to follicular Ca, papillary Ca of thyroid have :a) More male preponderanceb) Bilateralityc) Local recurrence commond) Increased mortalitye) Increased lymph node metastasis.

A) bce
B) ace
C) ab
D) acd

Choose the best option.",A
"Question: Ptosis is due to:

A) 4th CN palsy
B) 5th CN palsy
C) 6th CN palsy
D) 3rd CN palsy

Choose the best option.",D
"Question: Which of the following is not an action of epinephrine when administered intravenously in a high dose?

A) Evokes extrasystoles in the heart
B) Increases liver glycogenolysis
C) Causes broachiolar constriction
D) Produces restlessness and anxiety

Choose the best option.",C
"Question: Osteoclast has specific receptor for:

A) Calcitonin
B) Vit D3
C) Thyroxin
D) Parathyroid hormone

Choose the best option.",A
"Question: Most common LMN cause of Facial nerve palsy is?

A) Infections
B) Trauma
C) Vascular causes
D) Bell's palsy

Choose the best option.",D
"Question: Malignant pustule occurs in -

A) Anthrax
B) Melanoma
C) Ovarian tumour
D) Gas gangrene

Choose the best option.",A
"Question: a child gets good marks in his exam and his father got a bicycle, he staed to read well, what is the line of therapy

A) omission
B) punishment
C) negative reinforcement
D) positive reinforcement

Choose the best option.",D
"Question: The most important action of Secretin is to

A) decrease gastric secretion
B) neutralize the acid from the stomach
C) increase secretion of bicarbonates by pancreas
D) cause contraction of pyloric sphincter

Choose the best option.",C
"Question: Which is NOT used in treatment of heroin dependence?

A) Buprenorphine
B) Disulfiram
C) Clonidine
D) Lofexidine

Choose the best option.",B
"Question: Aldosterone acts at:

A) Loop of Henle
B) Collecting duct
C) Proximal convoluted tubule
D) Glomerulus

Choose the best option.",B
"Question: DNA enzyme for aging:

A) Telomerase
B) Telosomerase
C) DNA polymerase
D) Topoisomerase

Choose the best option.",A
"Question: Cataract blindness is:

A) Preventable
B) Avoidable
C) Curable
D) Curable and avoidable

Choose the best option.",C
"Question: Investigation of choice for intramedullary SOL is -

A) USG
B) MRI
C) CT
D) X-ray

Choose the best option.",B
"Question: Daclizumab acts through ?

A) IL10 receptor blocker
B) IL 2 receptor blocker
C) cGMP activation
D) Adenylcyclase inhibition

Choose the best option.",B
"Question: Glycosylated hemoglobin in a normal pregnant lady should be less than:

A) 6.50%
B) 7.50%
C) 4.50%
D) 5.50%

Choose the best option.",A
"Question: Which is the first organ to be affected in left ventricular failure?

A) Brain
B) Kidney
C) Liver
D) Lungs

Choose the best option.",D
"Question: In rectus sheath which branch of aoa make anastmosis with superior epigastric aery

A) External iliac aery
B) Subclan aery
C) External carotid A
D) Internal iliac aery

Choose the best option.",A
"Question: Pain sensations from the ethmoidal sinus are carried by-

A) Nasocilliary Nerve
B) Lacrimal Nerve
C) Infra orbital Nerve
D) Frontal Nerve

Choose the best option.",A
"Question: Conjunctiva epithelium is:

A) Stratified columnar
B) Transitional
C) Pseudostratified
D) Stratified non keratinized squamous

Choose the best option.",D
"Question: Which of the following is the national level system that provides annual national as well as state level reliable estimates of fertility and mortality?

A) Sample registration system
B) Census
C) Ad-hoc survey
D) Sample registration system

Choose the best option.",A
"Question: How much Potassium is present in the Ringer Lactate solution -

A) 1 mEq/L
B) 4 mEq/L
C) 6 mEq/L
D) 2 mEq/L

Choose the best option.",B
"Question: Puetz-Jegher syndrome is characterised by

A) Multiple supernumerary teeth
B) Deafness
C) Multiple intestinal polyps
D) Scleroderma

Choose the best option.",C
"Question: Sex worker with discharging ulcer, gram negative diplococci & growth on modified Thayer main media. Diagnosis ?

A) N. gonococci
B) Syphilis
C) LGV
D) Chaneroid

Choose the best option.",A
"Question: In case of hypothyroidism which investigation is most informative and most commonly used:

A) Serum calcitonin assay
B) Serum TRH assay
C) Serum TSH level
D) Serum T3 and T4 level

Choose the best option.",C
"Question: . When the confidence level of a testis increased which of the following will happen -

A) No change in hypothesis
B) No effect on significance
C) Previously significant value becomes insignificant
D) Previously insignificant value becomes significant

Choose the best option.",D
"Question: Monozygotic twins do not have same-

A) Stature
B) Fingerprints
C) Genetic make up
D) Facial appearance

Choose the best option.",B
"Question: Which of the following is not a feature Eustachian tube in children

A) Flaccid due to less elastin content
B) Ostmann's pad of fat is more in volume
C) Isthmus is straight in children
D) Wider and shoer shoer

Choose the best option.",B
"Question: Platelet aggregation is blocked by aspirin due to its action on:

A) Prostacyclin
B) Phospholipase C
C) Thromboxane A2
D) PGF 2 alpha

Choose the best option.",C
"Question: Medium used for antibiotic sensitivity:

A) CLED agar
B) Mueller-Hinton agar
C) Salt milk agar
D) choclolate agar

Choose the best option.",B
"Question: A person working in an abattoir presented with pustule on hand which turned into ulcer. Which of the following will best help in diagnosis?

A) Acid fast stain
B) Carbol fuchsin
C) Calcofluor white
D) Polychrome methylene blue

Choose the best option.",D
"Question: Which is the cause of hemolysis in G6-PD deficiency?

A) Vitamin B12 deficiency
B) Membrane defect
C) Hemoglobin defect
D) Oxidative stress

Choose the best option.",D
"Question: Bitemporal hemianopic field defect is characteristic of:

A) Retinal detachment
B) Pituitary tumor
C) Optic neuritis
D) Glaucoma

Choose the best option.",B
"Question: Macewan's sign is seen in:

A) Alcoholism
B) Lead
C) Cyanide poisoning
D) Arsenic poison

Choose the best option.",A
"Question: Phenol red thread test is used for dry eye. This test-

A) Volume of tears isn't measured as it changes color on contact with tears
B) Requires topical anaesthetic agent
C) If the color changes to blue, it depicts surface mucin deficiency
D) Requiras pH meter for reading result

Choose the best option.",A
"Question: Devic's disease is associated with

A) Aquaporin 2
B) Aquaporin 4
C) Aquaporin 0
D) Aquaporin 1

Choose the best option.",B
"Question: Melanin is formed from which aminoacid?

A) Tryptophan
B) Histidine
C) Tyrosine
D) Phenylalanine

Choose the best option.",C
"Question: An obese 50-year-old woman undergoes a laparoscopic cholecystectomy. In the recovery room she is found to be hypotensive and tachycardic. Her arterial blood gases reveal a pH of 7.29, partial pressure of oxygen of 60 kPa, and partial pressure of CO2 of 54 kPa. The most likely cause of this woman's problem is

A) Pulmonary edema
B) Acute pulmonary embolism
C) Alveolar hypoventilation
D) CO2 absorption from induced pneumoperitoneum

Choose the best option.",C
"Question: During intraoperative period following capnograph waveform is seen. What does it signify.

A) Hyperventilation
B) Return of spontaneous ventilation
C) Oesophageal intubation
D) Airway obstruction

Choose the best option.",B
"Question: A 3 year old child presents with a history of repeated sinopulmonary infections caused by encapsulated organisms. Which of the following is most likely to be deficient in this case?

A) IgG4
B) IgG1
C) IgG2
D) IgG3

Choose the best option.",C
"Question: Glucose transpo occur with the help of following ion in absorption in gut region

A) Na+
B) CI-
C) Ca+
D) K+

Choose the best option.",A
"Question: Thomas splint most troubling is:

A) Gauze support
B) Ring
C) Traction attachment
D) Side bars

Choose the best option.",B
"Question: Does not include in strand field's ""seven I"" principles of health education

A) Identification
B) Innovation
C) Involvement
D) Implementation

Choose the best option.",D
"Question: Mechanism of action of ciprofloxacin in gram negative bacteria:-

A) Inhibition of helicase
B) Inhibition of mycolic acid
C) Inhibition of DNA gyrase
D) Inhibition of topoisomerase IV

Choose the best option.",C
"Question: Most common tumor to extend from intracranial to orbit is –

A) Craniopharyngioma
B) Sphenoidal wing meningioma
C) Astrocytoma
D) Pituitary adenoma

Choose the best option.",B
"Question: What is the generation time of Mycobacterium leprae?

A) 20-25 days
B) 2-5 days
C) 7-10 days
D) 12-14 days

Choose the best option.",D
"Question: A 35 year old male presents to the urologist for an infeility evaluation. A biopsy of his testis is performed to check sperm production and maturation. A microscopic section reveals only a few germ cells near the basal lamina in the seminiferous tubule. Which of the following cells is the germ cell closest to the basal lamina in the seminiferous tubule?

A) Spermatogonia
B) Spermatid
C) Primary spermatocyte
D) Secondary spermatocyte

Choose the best option.",A
"Question: A child has mid-crown fracture in a permanent
maxillary central incisor several months ago, the pulp is now necrotic, radiographic examination reveals an incompletely formed root with an open apex. The treatment of choice is:

A) Apexification
B) Root canal therapy
C) Calcium hydroxide pulpotomy
D) Formocresol pulpotomy

Choose the best option.",A
"Question: In Chronic Viral Hepatitis:

A) Grading refers to the extent of necrosis andinflammations
B) Fatty change is pathognomic of Hepatitis C virusinfection
C) Morphological classification into Chronic ActiveHepatitis and Chronic Persistent Hepatitis areimpoant
D) Hepatitis A virus infection is a common cause inchildren

Choose the best option.",A
"Question: The double decidual sac sign (DDSS) is the best method for ultrasound diagnosis of

A) Monoamniotic Dichorionic twins
B) Ectopic pregnancy
C) Normal pregnancy
D) Diamniotic dichorionic twins

Choose the best option.",C
"Question: Which of the following predisposes to placenta previa?

A) Primigravida
B) Past cesarean pregnancy
C) Diabetesmellitus
D) Singleton pregnancy

Choose the best option.",B
"Question: Stem cells are present where in cornea -

A) Descmet's membrane
B) Stroma
C) Epithelium
D) Limbus

Choose the best option.",D
"Question: A child brought to casualty with reports of violent shaking by parents. The most likely injury is?

A) Ruptured spleen
B) Long bone fracture
C) Subdural haematoma
D) Skull bone fracture

Choose the best option.",C
"Question: Collagen biosynthesis occurs inside the:

A) Odontoblasts
B) Chondroblasts
C) Fibroblasts
D) Osteoblasts

Choose the best option.",C
"Question: ""Inflation of lungs induces fuher inflation"" this is explained by

A) Head's paradoxical reflex
B) Hering-Breuer deflation reflex
C) J-reflex
D) Hering-Breuer inflation reflex

Choose the best option.",A
"Question: Most common cause of Acute Aseptic Meningitis in children is

A) Herpes family
B) Respiratory syncytial virus
C) Arbovirus
D) Enterovirus

Choose the best option.",D
"Question: Reids index is increased in: March 2007

A) Bronchial asthma
B) Chronic bronchitis
C) Bronchiectasis
D) Pneumonia

Choose the best option.",B
"Question: In psychoanalytic terms, obsessive-compulsive disorder is fixed at -

A) Oral stage
B) Anal stage
C) Oedipal stage
D) Genital stage

Choose the best option.",B
"Question: Subconjunctival cyst is seen in?

A) Chaga's disease
B) Cysticercosis
C) Toxoplasmosis
D) Leishmaniasis

Choose the best option.",B
"Question: ""Antihistone"" antibodies are detectable in:

A) Intestinal lymphoma
B) PAN
C) Drug induced Lupus
D) CREST

Choose the best option.",C
"Question: The best method of teaching an urban slum about ORS is -

A) Demonstration
B) Flash card
C) Role play
D) Lecture

Choose the best option.",A
"Question: Tardy ulnar nerve palsy occur as a delayed sequele of

A) Supracondylar fracture of humerus
B) Posterior dislocation of elbow
C) Fracture of lateral condyle of humerus in children
D) Fracture of Olecranon

Choose the best option.",C
"Question: High anticholinergic propey is present in the following antihistaminic agent

A) Fexofenadine
B) Terfenadine
C) Astemizole
D) Diphenhydramine

Choose the best option.",D
"Question: Characterstic X Ray finding in ASD is:

A) Enlarged left ventricle
B) Enlarged left atria
C) Pulmonary pletheora
D) PAH

Choose the best option.",C
"Question: 21st tooth erupts at:-

A) 6 years
B) 10 years
C) 8 years
D) 12 years

Choose the best option.",A
"Question: Most common viral cause of Fulminant hepatic failure in pregnancy?

A) HCV
B) HAV
C) HBV
D) HEV

Choose the best option.",D
"Question: Which of the following is an adrenergic drug preferred for arresting labour?

A) Ritodrine
B) Salbutamol
C) Isoprenaline
D) Terbutaline

Choose the best option.",A
"Question: Sixth cranial nerve palsy causes of left eye causes?

A) Diplopia in left gaze
B) Accomodation paresis in left gaze
C) Ptosis of left eye
D) Adduction weakness of left eye

Choose the best option.",A
"Question: Father of modern toxicology -

A) Orfila
B) Paracelsus
C) Galton
D) Guftason

Choose the best option.",A
"Question: Submandibular gland is crossed by which nerve?

A) Facial nerve
B) Lingual
C) Glossopharyngeal
D) Hypoglossal

Choose the best option.",A
